Date,Plant,Shift,Machine Number,Part Description,Die Number,Indirect Downtime Reason,Indirect Downtime Minutes,Indirect Downtime Notes,ID DT Description,ID Start Time,ID Stop Time
20-Jan-24,AAC Plant 2,2,2250-8,19MY PTO TRANSMISSION CASE DC,4,Clean Up,420,carry over wait on die,Casting Process/Equipment,05:15 PM,12:15 AM
20-Jan-24,AAC Plant 2,2,800-2,G300 CENTER SUPPORT DC,12,Die Change,60,die change,Die Related,02:05 AM,03:05 AM
21-Jan-24,AAC Plant 2,1,2250-8,19MY PTO TRANSMISSION CASE DC,4,Die Change,0,sched die change,Die Related,11:35 AM,02:05 PM
22-Jan-24,AAC Plant 2,1,2250-1,946F Crankcase DC,14,Other (Indirect),10,no baskets,Casting Process/Equipment,01:10 AM,01:20 AM
22-Jan-24,AAC Plant 2,1,2250-10,946F Crankcase DC,15,Clean Up,20,over 4sd,Casting Process/Equipment,11:20 AM,11:40 AM
22-Jan-24,AAC Plant 2,1,2250-12,LB01 TM Case DC,1,Die Change,30,setting ss/carry over,Die Related,05:00 AM,05:30 AM
22-Jan-24,AAC Plant 2,1,2250-2,908K TAH FWD DC,2,Clean Up,15,carry over 4s,Casting Process/Equipment,11:30 AM,11:45 AM
22-Jan-24,AAC Plant 2,1,800-3,G300 CENTER SUPPORT DC,11,Condition Check Die,9,cond check,Die Related,05:52 AM,06:01 AM
22-Jan-24,AAC Plant 2,2,2250-1,946F Crankcase DC,14,Date Stamp-ID,10,wrong month stamp,Casting Process/Equipment,06:20 AM,06:30 AM
22-Jan-24,AAC Plant 2,2,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Clean Up,30,carry over stuck metal c4,Casting Process/Equipment,05:15 AM,05:45 AM
22-Jan-24,AAC Plant 2,2,800-2,G300 CENTER SUPPORT DC,10,Die Change,60,die change c1 not inserting,Die Related,07:35 PM,08:35 AM
23-Jan-24,AAC Plant 2,1,2250-11,LB01 TM Case DC,3,Metal Delivery,170,broke pin ss,Casting Process/Equipment,10:10 AM,01:00 PM
23-Jan-24,AAC Plant 2,1,2250-14,G300 TRANSMISSION CASE DC,8,Clean Up,20,carry over 4s,Casting Process/Equipment,03:00 AM,03:20 AM
23-Jan-24,AAC Plant 2,1,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Die Change,0,sched die change,Die Related,08:35 AM,10:00 AM
23-Jan-24,AAC Plant 2,2,2250-13,G300 TRANSMISSION CASE DC,7,Clean Up,30,carry over 4sd,Casting Process/Equipment,02:30 AM,03:00 AM
24-Jan-24,AAC Plant 2,1,2250-11,LB01 TM Case DC,3,Condition Check Die,25,cond check cold shot bolt boss,Die Related,09:55 AM,10:20 AM
24-Jan-24,AAC Plant 2,1,2250-13,G300 TRANSMISSION CASE DC,7,Clean Up,20,carry over 4s+d,Casting Process/Equipment,03:00 PM,03:20 PM
24-Jan-24,AAC Plant 2,1,500-3,G903 Stator Wheel DC,3,Date Stamp-ID,30,reduce inventory,Casting Process/Equipment,04:00 PM,04:30 AM
24-Jan-24,AAC Plant 2,1,500-3,G903 Stator Wheel DC,3,Metal Delivery,10,furnace overlfow,Casting Process/Equipment,09:25 AM,09:35 AM
24-Jan-24,AAC Plant 2,1,800-2,G300 CENTER SUPPORT DC,9,Condition Check Die,20,cond check porosity,Die Related,03:05 AM,03:25 AM
24-Jan-24,AAC Plant 2,1,800-2,G300 CENTER SUPPORT DC,9,Metal Delivery,15,cycle over out of metal,Casting Process/Equipment,06:20 AM,06:35 AM
24-Jan-24,AAC Plant 2,1,800-3,G300 CENTER SUPPORT DC,11,Die Change,40,stuck part c4 out time over/die change,Die Related,09:00 AM,09:40 AM
24-Jan-24,AAC Plant 2,2,2250-11,LB01 TM Case DC,3,Condition Check Die,10,cond check c3,Die Related,01:00 AM,01:10 AM
25-Jan-24,AAC Plant 2,1,2250-10,946F Crankcase DC,9,Die Change,0,scheduled die change,Die Related,05:00 AM,10:40 AM
25-Jan-24,AAC Plant 2,1,2250-11,LB01 TM Case DC,3,Die Change,140,setting ms carry over,Die Related,05:00 AM,07:20 AM
25-Jan-24,AAC Plant 2,1,2250-12,LB01 TM Case DC,1,N/G Tip or Sleeve Change,15,small bisc flash thru,Casting Process/Equipment,08:05 AM,08:20 AM
25-Jan-24,AAC Plant 2,1,2250-12,LB01 TM Case DC,1,N/G Tip or Sleeve Change,10,small bisc flash thru,Casting Process/Equipment,08:25 AM,08:35 AM
25-Jan-24,AAC Plant 2,1,2250-12,LB01 TM Case DC,1,N/G Tip or Sleeve Change,10,small bisc flash thru,Casting Process/Equipment,07:55 AM,08:00 AM
25-Jan-24,AAC Plant 2,1,2250-12,LB01 TM Case DC,1,N/G Tip or Sleeve Change,10,small bisc flash thru,Casting Process/Equipment,07:45 AM,07:50 AM
25-Jan-24,AAC Plant 2,1,2250-3,908K TAH AWD DC,1,Die Change,25,core swap/ die change,Die Related,11:30 AM,11:55 AM
25-Jan-24,AAC Plant 2,1,2250-4,984F Crankcase DC,7,Condition Check Die,20,cond check / hyd leak,Die Related,08:15 AM,08:35 AM
25-Jan-24,AAC Plant 2,1,2250-6,946F Crankcase DC,11,Die Change,0,sched die change,Die Related,05:15 AM,07:35 AM
25-Jan-24,AAC Plant 2,1,2250-8,19MY PTO TRANSMISSION CASE DC,4,Die Change,0,sched die change,Die Related,01:40 PM,02:00 PM
25-Jan-24,AAC Plant 2,1,800-1,908K Center Support DC,1,N/G Tip or Sleeve Change,60,sleeve and tip change,Casting Process/Equipment,03:30 PM,04:30 PM
25-Jan-24,AAC Plant 2,1,800-2,G300 CENTER SUPPORT DC,9,Condition Check Machine,35,cond check,Casting Process/Equipment,09:10 AM,09:45 AM
26-Jan-24,AAC Plant 2,1,2250-2,908K TAH AWD DC,1,Clean Up,10,carry over 4s,Casting Process/Equipment,06:55 AM,07:05 AM
26-Jan-24,AAC Plant 2,1,2250-4,984F Crankcase DC,7,N/G Tip or Sleeve Change,55,change tip,Casting Process/Equipment,06:25 AM,07:30 AM
26-Jan-24,AAC Plant 2,1,2250-5,G298 TA HOUSING AWD DC,4,Clean Up,30,4s+d carry over changed tip lube line,Casting Process/Equipment,10:30 AM,11:00 AM
26-Jan-24,AAC Plant 2,2,2250-11,LB01 TM Case DC,3,Condition Check Die,30,cond check contam data pin cracking,Die Related,09:30 PM,10:00 AM
26-Jan-24,AAC Plant 2,2,2250-14,G300 TRANSMISSION CASE DC,10,Clean Up,100,carry over FI trans robot ng,Casting Process/Equipment,05:15 AM,06:55 PM
26-Jan-24,AAC Plant 2,2,2250-5,G298 TA HOUSING AWD DC,4,Clean Up,100,carry over woeking on spray robot,Casting Process/Equipment,11:10 PM,12:50 AM
26-Jan-24,AAC Plant 2,2,2250-7,914K Transaxle Case,2,Condition Check Machine,15,shut down cond check cracking parts c1,Casting Process/Equipment,06:55 PM,07:10 PM
26-Jan-24,AAC Plant 2,2,800-2,G300 CENTER SUPPORT DC,13,Die Change,0,sched die change,Die Related,05:15 PM,06:30 PM
27-Jan-24,AAC Plant 2,1,2250-4,984F Crankcase DC,7,Condition Check Die,20,drag marks,Die Related,03:05 PM,03:25 PM
27-Jan-24,AAC Plant 2,1,2250-5,G298 TA HOUSING AWD DC,4,Condition Check Die,15,over 4s,Die Related,11:30 AM,11:45 AM
27-Jan-24,AAC Plant 2,2,2250-5,G298 TA HOUSING AWD DC,4,N/G Tip or Sleeve Change,70,ulr fault shot tip ng,Casting Process/Equipment,01:00 AM,02:10 AM
29-Jan-24,AAC Plant 2,1,2250-10,946F Crankcase DC,9,Condition Check Die,10,over 4s+d dm finishing up polish,Die Related,11:20 AM,11:30 AM
29-Jan-24,AAC Plant 2,1,2250-2,908K TAH AWD DC,1,Die Change,0,sched die change,Die Related,09:15 AM,10:15 AM
29-Jan-24,AAC Plant 2,1,800-3,G300 CENTER SUPPORT DC,10,Condition Check Die,15,cond check /chunk out flow window,Die Related,03:18 PM,03:33 PM
29-Jan-24,AAC Plant 2,2,1650-1,"103E Oil Pan, No. 1  DC",1,Die Change,65,die change broke pin,Die Related,12:10 AM,01:15 AM
29-Jan-24,AAC Plant 2,2,2250-7,914K Transaxle Case,2,Clean Up,45,carry over ss pulled due to broke pin,Casting Process/Equipment,05:15 PM,06:00 PM
29-Jan-24,AAC Plant 2,2,500-3,G903 Stator Wheel DC,9,Clean Up,20,lube fault,Casting Process/Equipment,01:50 AM,02:10 AM
30-Jan-24,AAC Plant 2,1,800-3,G300 CENTER SUPPORT DC,10,Condition Check Die,72,cond check die change,Die Related,06:52 AM,08:05 AM
31-Jan-24,AAC Plant 2,1,2250-12,LB01 TM Case DC,1,Clean Up,15,cond check crack sprue core,Casting Process/Equipment,10:55 AM,11:05 AM
31-Jan-24,AAC Plant 2,1,800-2,908K Center Support DC,3,Die Change,0,sched die change/change over G300cs,Die Related,08:25 AM,09:47 AM
31-Jan-24,AAC Plant 2,1,800-2,908K Center Support DC,3,Date Stamp-ID,15,carry over /adj tonnage,Casting Process/Equipment,05:15 AM,05:30 AM
31-Jan-24,AAC Plant 2,2,2250-10,946F Crankcase DC,9,Die Change,150,shut down cold shot sprue core cracked,Die Related,05:30 AM,08:00 PM
31-Jan-24,AAC Plant 2,2,2250-3,908K TAH FWD DC,1,Clean Up,20,over 4s,Casting Process/Equipment,08:50 PM,09:10 AM
1-Feb-24,AAC Plant 2,1,2250-10,946F Crankcase DC,11,Condition Check Die,30,die cond check /cold shots,Die Related,12:45 PM,01:15 AM
1-Feb-24,AAC Plant 2,1,2250-11,LB01 TM Case DC,3,Condition Check Die,15,cond check /cold shot,Die Related,06:40 AM,06:55 AM
1-Feb-24,AAC Plant 2,1,2250-12,LB01 TM Case DC,1,Condition Check Die,40,cond check cracked rib and leaking oil hole,Die Related,08:00 AM,08:40 AM
1-Feb-24,AAC Plant 2,1,2250-13,G300 TRANSMISSION CASE DC,8,Clean Up,10,carry over 4s+d,Casting Process/Equipment,03:00 PM,03:10 PM
1-Feb-24,AAC Plant 2,1,2250-5,G298 TA HOUSING AWD DC,4,Die Change,70,die change cracked pin on m/s,Die Related,03:50 PM,05:00 PM
1-Feb-24,AAC Plant 2,1,2250-6,984F Crankcase DC,10,Die Change,0,scheduled die change set 946 10,Die Related,11:30 AM,01:00 PM
1-Feb-24,AAC Plant 2,1,2250-7,914K Transaxle Case,2,Die Change,0,scheduled die change,Die Related,05:00 AM,07:30 AM
1-Feb-24,AAC Plant 2,1,500-3,G903 Stator Wheel DC,9,Clean Up,60,carry over / op cleaning up oil on the floor,Casting Process/Equipment,05:00 AM,06:00 AM
1-Feb-24,AAC Plant 2,2,2250-10,946F Crankcase DC,15,Die Change,115,carry over from 1,Die Related,05:15 PM,07:10 PM
1-Feb-24,AAC Plant 2,2,2250-5,G298 TA HOUSING AWD DC,6,Die Change,80,carry over /broke pin,Die Related,05:15 PM,06:35 PM
1-Feb-24,AAC Plant 2,2,2250-7,914K Transaxle Case,2,Die Change,0,scheduled die change parts cracked,Die Related,08:30 AM,10:25 PM
1-Feb-24,AAC Plant 2,2,2250-8,G300 TA HOUSING FWD DC,2,Die Change,120,core swap,Die Related,06:30 PM,08:30 PM
1-Feb-24,AAC Plant 2,2,800-2,G300 CENTER SUPPORT DC,10,Condition Check Die,20,op door ls,Die Related,10:28 AM,10:48 AM
1-Feb-24,AAC Plant 2,2,800-2,G300 CENTER SUPPORT DC,10,Condition Check Machine,27,con check,Casting Process/Equipment,05:38 AM,06:05 AM
2-Feb-24,AAC Plant 2,1,800-1,908K Center Support DC,2,Condition Check Machine,20,cond check /ng fg,Casting Process/Equipment,07:30 AM,07:50 AM
2-Feb-24,AAC Plant 2,1,800-1,908K Center Support DC,2,Clean Up,15,ng spline gauge,Casting Process/Equipment,07:55 AM,08:10 AM
2-Feb-24,AAC Plant 2,1,800-3,G300 CENTER SUPPORT DC,13,Condition Check Die,35,low ej pin s,Die Related,07:04 AM,07:39 AM
2-Feb-24,AAC Plant 2,2,2250-3,908K TAH FWD DC,2,Clean Up,45,shut down procedure,Casting Process/Equipment,04:00 AM,04:45 AM
2-Feb-24,AAC Plant 2,2,2250-4,984F Crankcase DC,7,Clean Up,45,shut down procedure,Casting Process/Equipment,04:00 AM,04:45 AM
3-Feb-24,AAC Plant 2,1,800-2,G300 CENTER SUPPORT DC,10,Clean Up,13,over 4sd,Casting Process/Equipment,12:00 PM,12:13 PM
4-Feb-24,AAC Plant 2,2,800-3,G300 CENTER SUPPORT DC,13,Die Change,60,die change ppull 13 set 9,Die Related,03:20 AM,04:20 AM
5-Feb-24,AAC Plant 2,1,2250-10,946F Crankcase DC,15,Clean Up,30,carry over 4s,Casting Process/Equipment,11:30 AM,12:00 PM
5-Feb-24,AAC Plant 2,1,500-3,G903 Stator Wheel DC,9,Metal Delivery,10,cold metal,Casting Process/Equipment,11:10 AM,11:20 AM
5-Feb-24,AAC Plant 2,2,2250-12,LB01 TM Case DC,4,Die Change,0,scheduled die change,Die Related,05:15 PM,08:00 PM
5-Feb-24,AAC Plant 2,2,2250-3,908K TAH FWD DC,2,Clean Up,15,over 4s,Casting Process/Equipment,11:40 AM,11:55 AM
5-Feb-24,AAC Plant 2,2,2250-7,A467 Extension Housing DC,1,Clean Up,25,carry over /flash thru,Casting Process/Equipment,05:15 AM,05:40 PM
5-Feb-24,AAC Plant 2,2,500-3,G903 Stator Wheel DC,9,Condition Check Die,20,cond check,Die Related,07:10 AM,07:30 AM
6-Feb-24,AAC Plant 2,1,2250-10,946F Crankcase DC,15,Condition Check Die,20,cond check /leakers,Die Related,08:10 AM,08:30 AM
6-Feb-24,AAC Plant 2,1,2250-3,G300 TA HOUSING FWD DC,4,Die Change,0,sched die change,Die Related,05:00 AM,08:20 AM
6-Feb-24,AAC Plant 2,1,2250-5,G298 TA HOUSING AWD DC,7,Other (Indirect),20,carry over,Casting Process/Equipment,11:05 AM,11:25 AM
6-Feb-24,AAC Plant 2,1,2250-6,946F Crankcase DC,10,Condition Check Die,10,cond check per qc req,Die Related,06:45 AM,06:55 AM
6-Feb-24,AAC Plant 2,1,2250-8,19MY PTO TRANSMISSION CASE DC,4,Condition Check Die,30,cond check cold shot,Die Related,01:35 AM,02:05 PM
6-Feb-24,AAC Plant 2,2,1650-1,"103E Oil Pan, No. 1  DC",2,Condition Check Machine,30,acceleration point out spec,Casting Process/Equipment,08:05 PM,09:00 PM
6-Feb-24,AAC Plant 2,2,2250-1,946F Crankcase DC,14,Condition Check Machine,15,before start up found no tip lube in barrel,Casting Process/Equipment,05:15 PM,05:30 PM
6-Feb-24,AAC Plant 2,2,2250-2,908K TAH AWD DC,1,Die Change,45,carry over,Die Related,05:15 PM,06:00 PM
6-Feb-24,AAC Plant 2,2,2250-2,908K TAH AWD DC,1,N/G Tip or Sleeve Change,35,tip: 46878,Casting Process/Equipment,04:10 AM,04:45 AM
6-Feb-24,AAC Plant 2,2,2250-6,984F Crankcase DC,5,Die Change,35,finished hooking uo die after 1st shift die change,Die Related,05:15 PM,05:50 PM
6-Feb-24,AAC Plant 2,2,500-3,G903 Stator Wheel DC,9,Condition Check Die,10,"b-cavity, floor height",Die Related,08:25 PM,08:35 PM
6-Feb-24,AAC Plant 2,2,500-3,G903 Stator Wheel DC,9,Condition Check Die,10,n/g floor height b-cavity,Die Related,06:50 PM,07:00 PM
6-Feb-24,AAC Plant 2,2,500-3,G903 Stator Wheel DC,9,Condition Check Die,20,b-cavity n/g floor height,Die Related,10:45 PM,11:05 PM
7-Feb-24,AAC Plant 2,1,2250-2,G300 TA HOUSING FWD DC,1,Die Change,20,die change pulled die 3 set 2,Die Related,11:10 AM,11:30 AM
7-Feb-24,AAC Plant 2,1,2250-2,G300 TA HOUSING FWD DC,1,Die Change,-20,,,,
7-Feb-24,AAC Plant 2,1,2250-3,G300 TA HOUSING FWD DC,3,Die Change,20,die change,Die Related,11:10 AM,11:30 AM
7-Feb-24,AAC Plant 2,1,2250-8,19MY PTO TRANSMISSION CASE DC,4,Die Change,0,scheduled die c hange set die 1,Die Related,08:30 AM,10:30 AM
7-Feb-24,AAC Plant 2,2,1650-1,"103E Oil Pan, No. 1  DC",2,Clean Up,35,cond check oil on parts,Casting Process/Equipment,05:55 PM,06:30 PM
7-Feb-24,AAC Plant 2,2,2250-10,946F Crankcase DC,15,Die Change,100,broke pin c-1,Die Related,11:45 PM,01:25 AM
7-Feb-24,AAC Plant 2,2,2250-12,LB01 TM Case DC,4,Condition Check Die,15,cold shut c-1,Die Related,09:55 PM,10:10 PM
7-Feb-24,AAC Plant 2,2,2250-3,G300 TA HOUSING FWD DC,2,Clean Up,15,over 4s+d,Casting Process/Equipment,11:30 PM,11:45 PM
7-Feb-24,AAC Plant 2,2,2250-7,A467 Adaptor DC,3,Clean Up,10,carry over 4s+d,Casting Process/Equipment,06:10 PM,07:20 PM
7-Feb-24,AAC Plant 2,2,2250-7,A467 Adaptor DC,3,Condition Check Die,10,cold shot c-3,Die Related,05:45 PM,05:55 PM
9-Feb-24,AAC Plant 2,1,2250-11,LB01 TM Case DC,2,Clean Up,10,"CONDITION CHECK COLD SHOT, FOUND NO LEAKS",Casting Process/Equipment,07:50 AM,08:00 AM
9-Feb-24,AAC Plant 2,1,2250-5,G298 TA HOUSING AWD DC,6,Condition Check Die,10,CONDITION CHECK,Casting Process/Equipment,03:50 PM,04:00 PM
10-Feb-24,AAC Plant 2,2,2250-6,946F Crankcase DC,15,Condition Check Die,30,possible water leak on ss,Die Related,07:50 AM,08:20 PM
11-Feb-24,AAC Plant 2,1,2250-1,946F Crankcase DC,14,N/G Tip or Sleeve Change,75,tip broke /sleeve and tip,Casting Process/Equipment,08:45 AM,10:15 AM
11-Feb-24,AAC Plant 2,1,2250-5,G298 TA HOUSING AWD DC,6,Condition Check Die,10,cond check,Die Related,08:05 AM,08:15 AM
11-Feb-24,AAC Plant 2,2,2250-5,G298 TA HOUSING AWD DC,6,Condition Check Die,45,cold shot cond check qc req leaking pin on s/s m/s,Die Related,08:30 PM,09:15 PM
12-Feb-24,AAC Plant 2,1,2250-1,946F Crankcase DC,14,Other (Indirect),20,operator changing dm 2250-2,Casting Process/Equipment,11:30 AM,11:50 AM
12-Feb-24,AAC Plant 2,2,2250-12,LB01 TM Case DC,4,Other (Indirect),20,carry over 4s+d,Casting Process/Equipment,11:00 PM,11:20 PM
12-Feb-24,AAC Plant 2,2,2250-13,G300 TRANSMISSION CASE DC,6,Die Change,60,set holding block,Die Related,02:25 AM,03:25 AM
12-Feb-24,AAC Plant 2,2,2250-4,984F Crankcase DC,7,Condition Check Die,15,qc request,Die Related,08:05 PM,08:20 PM
12-Feb-24,AAC Plant 2,2,2250-7,914K Transaxle Case,2,Other (Indirect),85,continued 4s+d,Casting Process/Equipment,11:00 PM,12:25 AM
13-Feb-24,AAC Plant 2,1,1650-1,"103E Oil Pan, No. 1  DC",2,Condition Check Die,40,leaking sprue bushing; call dm,Die Related,08:20 AM,09:00 AM
13-Feb-24,AAC Plant 2,1,500-3,G903 Stator Wheel DC,9,Ladle-ID,20,bolts missing on ladle chain guard; retapped bolt holes,Casting Process/Equipment,05:15 AM,05:35 AM
13-Feb-24,AAC Plant 2,1,500-3,G903 Stator Wheel DC,9,Die Change,30,broke metal saver,Die Related,09:35 AM,10:05 AM
13-Feb-24,AAC Plant 2,2,2250-13,G300 TRANSMISSION CASE DC,10,Metal Delivery,10,out of metal,Casting Process/Equipment,07:10 PM,07:20 PM
13-Feb-24,AAC Plant 2,2,2250-13,G300 TRANSMISSION CASE DC,10,Metal Delivery,10,out of metal,Casting Process/Equipment,06:05 PM,06:15 PM
13-Feb-24,AAC Plant 2,2,800-1,908K Center Support DC,3,Die Change,60,die change,Die Related,03:20 AM,04:20 AM
14-Feb-24,AAC Plant 2,1,2250-14,G300 TRANSMISSION CASE DC,7,Condition Check Die,10,qc request discoloration,Die Related,09:15 AM,09:25 AM
14-Feb-24,AAC Plant 2,1,2250-3,G300 TA HOUSING FWD DC,4,Die Change,145,cycle time issues,Die Related,01:35 PM,04:00 PM
14-Feb-24,AAC Plant 2,1,2250-8,19MY PTO TRANSMISSION CASE DC,4,Condition Check Die,5,water flow,Die Related,06:00 AM,06:05 AM
14-Feb-24,AAC Plant 2,1,800-2,G300 CENTER SUPPORT DC,9,Die Change,75,carry over pulled die 10,Die Related,05:00 AM,06:15 AM
14-Feb-24,AAC Plant 2,2,2250-7,A467 Transmission Housing DC,4,Condition Check Die,40,ng gate break area,Die Related,02:50 AM,03:30 AM
14-Feb-24,AAC Plant 2,2,500-3,G903 Stator Wheel DC,8,Condition Check Die,20,galling b-cavity causing chunkout,Die Related,05:45 PM,06:05 PM
15-Feb-24,AAC Plant 2,1,800-1,908K Center Support DC,3,Other (Indirect),360,waiting on die,Die Related,05:00 AM,11:00 AM
15-Feb-24,AAC Plant 2,2,800-1,908K Center Support DC,3,Condition Check Die,35,porosity in barring boss at catch station,Die Related,07:35 PM,08:10 PM
16-Feb-24,AAC Plant 2,1,2250-10,946F Crankcase DC,10,Clean Up,15,carry over 4s,Casting Process/Equipment,11:30 AM,11:45 AM
16-Feb-24,AAC Plant 2,1,2250-8,G300 TA HOUSING FWD DC,4,Condition Check Die,10,cond check discolor,Die Related,01:20 PM,01:30 AM
16-Feb-24,AAC Plant 2,1,800-1,908K Center Support DC,3,Condition Check Die,16,cond check ng spline ng,Die Related,06:00 AM,06:16 AM
16-Feb-24,AAC Plant 2,1,800-1,908K Center Support DC,3,Condition Check Die,43,cond check ng spline,Die Related,12:47 PM,01:30 AM
16-Feb-24,AAC Plant 2,1,800-1,908K Center Support DC,3,Clean Up,65,over 4s fit cgheck,Die Related,11:00 AM,12:05 PM
